wals_code,name,latitude,longitude,genus,family,countrycodes,Glottocode,ASJP,glotFam,feature,value,comment,source,imputation
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Coding_of_Nominal_Plurality,9,No plural,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Occurrence_of_Nominal_Plurality,1,No nominal plural,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Position_of_Case_Affixes,1,Case suffixes,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Position_of_Pronominal_Possessive_Affixes,4,No possessive affixes,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Position_of_Tense-Aspect_Affixes,2,Tense-aspect suffixes,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,The_Morphological_Imperative,4,Second person number-neutral,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,The_Prohibitive,1,Normal imperative + normal negative,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,"Order_of_Subject,_Object_and_Verb",2,SVO,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Order_of_Subject_and_Verb,1,SV,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Order_of_Object_and_Verb,2,VO,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Order_of_Genitive_and_Noun,1,Genitive-Noun,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Order_of_Adjective_and_Noun,1,Adjective-Noun,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Order_of_Demonstrative_and_Noun,1,Demonstrative-Noun,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Order_of_Numeral_and_Noun,1,Numeral-Noun,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Order_of_Relative_Clause_and_Noun,1,Noun-Relative clause,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Position_of_Polar_Question_Particles,6,No question particle,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Position_of_Interrogative_Phrases_in_Content_Questions,2,Not initial interrogative phrase,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Relative_Clause_and_Noun,4,VO and NRel,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,3,VO and AdjN,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Expression_of_Pronominal_Subjects,2,Subject affixes on verb,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Ditransitive_Constructions:_The_Verb_'Give',1,Indirect-object construction,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Negative_Morphemes,2,Negative particle,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Polar_Questions,6,Interrogative intonation only,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Postverbal_Negative_Morphemes,1,VNeg,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Postnominal_relative_clauses,1,Noun-Relative clause (NRel) dominant,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,SVNegO_Order,1,Word&NoDoubleNeg,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,"Position_of_Negative_Word_With_Respect_to_Subject,_Object,_and_Verb",16,More than one position,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,SNegVO_Order,1,Word&NoDoubleNeg,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,SVONeg_Order,1,NoDoubleNeg,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Multiple_Negative_Constructions_in_SVO_Languages,6,SVO & Flexible Neg,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,The_Position_of_Negative_Morphemes_in_SVO_Languages,13,More than one construction,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Preverbal_Negative_Morphemes,1,NegV,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Order_of_Negative_Morpheme_and_Verb,6,Type 1 / Type 2,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,NegSVO_Order,1,NoDoubleNeg,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Minor_morphological_means_of_signaling_negation,4,None,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bii,Biri,-20.5,146.5,Northern Pama-Nyungan,Pama-Nyungan,US,biri1256,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA,Pama-Nyungan,Inclusive/Exclusive_Forms_in_Pama-Nyungan,1,No inclusive/exclusive opposition,dev,PN.NORTHERN_PAMA_NYUNGAN.BIRRI_AUSTRALIA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Consonant_Inventories,1,Small,dev,Tuc.TUCANOAN.BARA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Vowel_Quality_Inventories,2,Average (5-6),dev,Tuc.TUCANOAN.BARA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Consonant-Vowel_Ratio,1,Low,dev,Tuc.TUCANOAN.BARA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Voicing_in_Plosives_and_Fricatives,2,In plosives alone,dev,Tuc.TUCANOAN.BARA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Voicing_and_Gaps_in_Plosive_Systems,2,None missing in /p t k b d g/,dev,Tuc.TUCANOAN.BARA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Uvular_Consonants,1,None,dev,Tuc.TUCANOAN.BARA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Glottalized_Consonants,1,No glottalized consonants,dev,Tuc.TUCANOAN.BARA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Lateral_Consonants,1,No laterals,dev,Tuc.TUCANOAN.BARA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Front_Rounded_Vowels,1,None,dev,Tuc.TUCANOAN.BARA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Syllable_Structure,1,Simple,dev,Tuc.TUCANOAN.BARA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Tone,2,Simple tone system,dev,Tuc.TUCANOAN.BARA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Absence_of_Common_Consonants,4,No nasals,dev,Tuc.TUCANOAN.BARA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Presence_of_Uncommon_Consonants,1,None,dev,Tuc.TUCANOAN.BARA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Hand_and_Arm,2,Different,dev,Tuc.TUCANOAN.BARA
bno,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,US,waim1255,Tuc.TUCANOAN.BARA,Tucanoan,Finger_and_Hand,2,Different,dev,Tuc.TUCANOAN.BARA
bon,Bongu,-5.5,145.916666667,Madang,Trans-New Guinea,US,bong1291,TNG.MADANG.BONGU,Nuclear_Trans_New_Guinea,Perfective/Imperfective_Aspect,2,No grammatical marking,dev,TNG.MADANG.BONGU
bon,Bongu,-5.5,145.916666667,Madang,Trans-New Guinea,US,bong1291,TNG.MADANG.BONGU,Nuclear_Trans_New_Guinea,The_Past_Tense,2,"Present, 2-3 remoteness distinctions",dev,TNG.MADANG.BONGU
bon,Bongu,-5.5,145.916666667,Madang,Trans-New Guinea,US,bong1291,TNG.MADANG.BONGU,Nuclear_Trans_New_Guinea,The_Future_Tense,1,Inflectional future exists,dev,TNG.MADANG.BONGU
bon,Bongu,-5.5,145.916666667,Madang,Trans-New Guinea,US,bong1291,TNG.MADANG.BONGU,Nuclear_Trans_New_Guinea,The_Perfect,2,"From 'finish', 'already'",dev,TNG.MADANG.BONGU
bon,Bongu,-5.5,145.916666667,Madang,Trans-New Guinea,US,bong1291,TNG.MADANG.BONGU,Nuclear_Trans_New_Guinea,"Order_of_Subject,_Object_and_Verb",1,SOV,dev,TNG.MADANG.BONGU
bon,Bongu,-5.5,145.916666667,Madang,Trans-New Guinea,US,bong1291,TNG.MADANG.BONGU,Nuclear_Trans_New_Guinea,Order_of_Subject_and_Verb,1,SV,dev,TNG.MADANG.BONGU
bon,Bongu,-5.5,145.916666667,Madang,Trans-New Guinea,US,bong1291,TNG.MADANG.BONGU,Nuclear_Trans_New_Guinea,Order_of_Object_and_Verb,1,OV,dev,TNG.MADANG.BONGU
bon,Bongu,-5.5,145.916666667,Madang,Trans-New Guinea,US,bong1291,TNG.MADANG.BONGU,Nuclear_Trans_New_Guinea,Order_of_Adposition_and_Noun_Phrase,1,Postpositions,dev,TNG.MADANG.BONGU
bon,Bongu,-5.5,145.916666667,Madang,Trans-New Guinea,US,bong1291,TNG.MADANG.BONGU,Nuclear_Trans_New_Guinea,Order_of_Genitive_and_Noun,1,Genitive-Noun,dev,TNG.MADANG.BONGU
bon,Bongu,-5.5,145.916666667,Madang,Trans-New Guinea,US,bong1291,TNG.MADANG.BONGU,Nuclear_Trans_New_Guinea,Order_of_Adjective_and_Noun,2,Noun-Adjective,dev,TNG.MADANG.BONGU
bon,Bongu,-5.5,145.916666667,Madang,Trans-New Guinea,US,bong1291,TNG.MADANG.BONGU,Nuclear_Trans_New_Guinea,Position_of_Polar_Question_Particles,2,Final,dev,TNG.MADANG.BONGU
bon,Bongu,-5.5,145.916666667,Madang,Trans-New Guinea,US,bong1291,TNG.MADANG.BONGU,Nuclear_Trans_New_Guinea,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adposition_and_Noun_Phrase,1,OV and Postpositions,dev,TNG.MADANG.BONGU
bon,Bongu,-5.5,145.916666667,Madang,Trans-New Guinea,US,bong1291,TNG.MADANG.BONGU,Nuclear_Trans_New_Guinea,Relationship_between_the_Order_of_Object_and_Verb_and_the_Order_of_Adjective_and_Noun,2,OV and NAdj,dev,TNG.MADANG.BONGU
bon,Bongu,-5.5,145.916666667,Madang,Trans-New Guinea,US,bong1291,TNG.MADANG.BONGU,Nuclear_Trans_New_Guinea,Polar_Questions,1,Question particle,dev,TNG.MADANG.BONGU
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,The_Velar_Nasal,3,No velar nasal,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Vowel_Nasalization,1,Contrast present,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Fusion_of_Selected_Inflectional_Formatives,1,Exclusively concatenative,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Exponence_of_Selected_Inflectional_Formatives,1,Monoexponential case,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Inflectional_Synthesis_of_the_Verb,3,4-5 categories per word,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Locus_of_Marking_in_the_Clause,3,Double marking,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Locus_of_Marking_in_Possessive_Noun_Phrases,1,Head marking,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Locus_of_Marking:_Whole-language_Typology,5,Inconsistent or other,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Prefixing_vs._Suffixing_in_Inflectional_Morphology,2,Strongly suffixing,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Reduplication,3,No productive reduplication,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Case_Syncretism,1,No case marking,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Syncretism_in_Verbal_Person/Number_Marking,3,Not syncretic,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Number_of_Genders,3,Three,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Sex-based_and_Non-sex-based_Gender_Systems,2,Sex-based,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Systems_of_Gender_Assignment,2,Semantic,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Coding_of_Nominal_Plurality,2,Plural suffix,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Occurrence_of_Nominal_Plurality,6,"All nouns, always obligatory",dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Plurality_in_Independent_Personal_Pronouns,8,Person stem + nominal plural affix,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,The_Associative_Plural,3,Unique periphrastic associative plural,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Inclusive/Exclusive_Distinction_in_Independent_Pronouns,5,Inclusive/exclusive,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Inclusive/Exclusive_Distinction_in_Verbal_Inflection,1,No person marking,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Distance_Contrasts_in_Demonstratives,3,Three-way contrast,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Pronominal_and_Adnominal_Demonstratives,1,Identical,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Third_Person_Pronouns_and_Demonstratives,3,Related to remote demonstratives,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Gender_Distinctions_in_Independent_Personal_Pronouns,3,3rd person singular only,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Politeness_Distinctions_in_Pronouns,1,No politeness distinction,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Person_Marking_on_Adpositions,2,No person marking,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Number_of_Cases,2,2 cases,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Asymmetrical_Case-Marking,2,Symmetrical,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Position_of_Case_Affixes,1,Case suffixes,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Comitatives_and_Instrumentals,1,Identity,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Ordinal_Numerals,1,None,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Position_of_Pronominal_Possessive_Affixes,4,No possessive affixes,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Obligatory_Possessive_Inflection,1,Exists,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Possessive_Classification,2,Two classes,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Action_Nominal_Constructions,1,Sentential,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,Perfective/Imperfective_Aspect,2,No grammatical marking,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,The_Past_Tense,2,"Present, 2-3 remoteness distinctions",dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,The_Future_Tense,2,No inflectional future,dev,Tuc.TUCANOAN.BARASANO
brs,Barasano,-0.166666666667,-70.6666666667,Tucanoan,Tucanoan,US,bara1380,Tuc.TUCANOAN.BARASANO,Tucanoan,The_Perfect,4,No perfect,dev,Tuc.TUCANOAN.BARASANO
